Date,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount ,Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used
2023/8/26,NW-18400,47,Female,Sweater,Clothing,51,Shanghai,M,Indigo,Summer,3.8,No,No,No
2023/4/5,TB-21280,30,Female,Belt,Accessories,31,Sichuan,M,Charcoal,Spring,2.8,No,No,No
2023/8/23,BS-11755,49,Female,Hoodie,Clothing,99,Shanghai,S,Turquoise,Summer,4,No,No,No
2023/3/9,BS-11755,56,Female,Socks,Clothing,25,Tianjin,M,Maroon,Spring,4.6,No,No,No
2023/12/18,SO-20335,70,Female,Sandals,Footwear,52,Hubei,M,Purple,Winter,3.5,No,No,No
2023/3/2,SO-20335,22,Female,Blouse,Clothing,47,Chongqing,S,Lavender,Spring,3.7,No,No,No
2023/3/19,SO-20335,51,Female,Boots,Footwear,98,Jilin,XL,Yellow,Spring,4.9,No,No,No
2023/3/6,SO-20335,22,Female,Hat,Accessories,46,Shandong,M,Green,Spring,4.1,No,No,No
2023/6/4,CS-12490,37,Female,Shirt,Clothing,32,Anhui,M,Yellow,Summer,4.6,No,No,No
2023/6/2,PO-19180,49,Female,Shorts,Clothing,75,Guangdong,L,Gold,Summer,4.5,No,No,No
2023/4/3,PO-19180,61,Female,Handbag,Accessories,51,Jilin,L,Turquoise,Spring,5,No,No,No
2023/5/3,TD-20995,41,Female,Dress,Clothing,52,Jiangxi,L,Blue,Spring,3.8,No,No,No
2023/9/18,SP-20620,57,Female,Hat,Accessories,66,Zhejiang,L,Turquoise,Fall,4.7,No,No,No
2023/8/2,MS-17365,34,Female,Sweater,Clothing,35,Jiangsu,M,Maroon,Summer,2.8,No,No,No
2023/12/26,MS-17365,27,Female,Coat,Outerwear,43,Jiangsu,M,Pink,Winter,2.6,No,No,No
2023/12/18,MS-17365,39,Female,Hoodie,Clothing,24,Anhui,L,Maroon,Winter,3.8,No,No,No
2023/3/2,Dp-13240,62,Female,Jewelry,Accessories,83,Jiangsu,M,Olive,Spring,2.8,No,No,No
2023/2/24,Dp-13240,34,Female,T-shirt,Clothing,62,Shaanxi,M,Lavender,Winter,2.6,No,No,No
2023/10/21,Dp-13240,53,Female,Pants,Clothing,78,Hebei,S,Pink,Fall,3.4,No,No,No
2023/6/23,Dp-13240,35,Female,Sweater,Clothing,61,Shanghai,M,Cyan,Summer,4.5,No,No,No
2023/3/12,Dp-13240,38,Female,Pants,Clothing,57,Shanghai,L,Maroon,Spring,3.8,No,No,No
2023/5/6,DB-13660,32,Female,Socks,Clothing,70,Fujian,S,Red,Spring,3,No,No,No
2023/6/25,MG-17650,47,Female,Hoodie,Clothing,57,Anhui,M,Silver,Summer,3.7,No,No,No
2023/12/6,MG-17650,53,Female,Scarf,Accessories,74,Liaoning,XL,Blue,Winter,4.4,No,No,No
2023/8/27,EH-14185,60,Female,Dress,Clothing,90,Shanghai,M,Gold,Summer,3.1,No,No,No
2023/4/7,CL-11890,31,Female,Sandals,Footwear,98,Guangdong,S,Yellow,Spring,4.2,No,No,No
2023/5/2,KF-16285,44,Female,Dress,Clothing,43,Hunan,M,Silver,Spring,3.1,No,No,No
2023/4/30,KF-16285,29,Female,Pants,Clothing,37,Zhejiang,XL,Black,Spring,5,No,No,No
2023/5/31,KF-16285,19,Female,Blouse,Clothing,38,Hunan,L,Yellow,Spring,2.7,No,No,No
2023/5/23,DH-13075,54,Female,Jeans,Clothing,60,Heilongjiang,L,Pink,Spring,3.8,No,No,No
2023/3/16,DH-13075,40,Female,Pants,Clothing,55,Henan,XL,Yellow,Spring,3.3,No,No,No
2023/3/29,DH-13075,39,Female,Sunglasses,Accessories,51,Fujian,M,Lavender,Spring,4.8,No,No,No
2023/6/18,DH-13075,44,Female,Backpack,Accessories,71,Liaoning,L,Peach,Summer,3.4,No,No,No
2023/6/1,LA-16780,22,Female,Hoodie,Clothing,61,Shandong,M,Black,Summer,4.4,No,No,No
2023/4/28,HZ-14950,30,Female,Boots,Footwear,65,Shanghai,M,Olive,Spring,3.9,No,No,No
2023/6/15,CM-12190,69,Female,Gloves,Accessories,34,Shaanxi,L,Olive,Summer,3.9,No,No,No
2023/10/2,LB-16795,28,Female,Blouse,Clothing,87,Hunan,M,White,Fall,4.2,No,No,No
2023/8/25,LB-16795,57,Female,Sweater,Clothing,79,Guangdong,M,Red,Summer,4,No,No,No
2023/6/19,LB-16795,46,Female,Dress,Clothing,46,Liaoning,S,Purple,Summer,2.6,No,No,No
2023/5/3,LB-16795,48,Female,Socks,Clothing,72,Shaanxi,L,Purple,Spring,4.4,No,No,No
2023/11/27,JF-15490,24,Female,Shirt,Clothing,93,Sichuan,M,Teal,Fall,3.2,No,No,No
2023/2/23,GM-14695,50,Female,Sandals,Footwear,76,Shaanxi,L,Teal,Winter,4.3,No,No,No
2023/3/22,GM-14695,29,Female,Shoes,Footwear,56,Chongqing,L,Gray,Spring,4.9,No,No,No
2023/11/10,GM-14695,61,Female,Sandals,Footwear,83,Anhui,M,Magenta,Fall,3.8,No,No,No
2023/3/11,GM-14695,34,Female,Gloves,Accessories,90,Liaoning,XL,Black,Spring,2.5,No,No,No
2023/6/14,GM-14695,27,Female,Boots,Footwear,94,Shandong,M,Maroon,Summer,4.9,No,No,No
2023/2/27,SS-20590,38,Female,Blouse,Clothing,68,Gansu,M,Gold,Winter,3,No,No,No
2023/5/14,SS-20590,25,Female,Sandals,Footwear,53,Shaanxi,M,Purple,Spring,3.2,No,No,No
2023/8/8,TC-21475,54,Female,Coat,Outerwear,35,Beijing,M,Blue,Summer,2.9,No,No,No
2023/6/26,TC-21475,53,Female,Jacket,Outerwear,30,Hebei,M,Beige,Summer,2.8,No,No,No
2023/8/28,CC-12430,23,Female,Jewelry,Accessories,26,Shanghai,L,Indigo,Summer,3.1,No,No,No
2023/1/3,CL-12565,19,Female,Hat,Accessories,60,Shaanxi,M,Purple,Winter,3.4,No,No,No
2023/8/8,CL-12565,57,Female,Shoes,Footwear,30,Hebei,M,Maroon,Summer,2.9,No,No,No
2023/6/5,CL-12565,19,Female,Coat,Outerwear,91,Jiangsu,L,Beige,Summer,3.2,No,No,No
2023/1/10,CL-12565,33,Female,Boots,Footwear,71,Shandong,M,Brown,Winter,3.8,No,No,No
2023/4/17,CL-12565,33,Female,Scarf,Accessories,64,Shaanxi,L,Green,Spring,3.6,No,No,No
2023/11/22,DE-13255,38,Female,Hat,Accessories,54,Jiangxi,M,Blue,Fall,4.3,No,No,No
2023/11/15,DE-13255,47,Female,Socks,Clothing,35,Shanghai,XL,Magenta,Fall,4.8,No,No,No
2023/11/26,SZ-20035,39,Female,T-shirt,Clothing,38,Sichuan,XL,Turquoise,Fall,2.5,No,No,No
2023/10/5,SZ-20035,32,Female,Jewelry,Accessories,69,Liaoning,M,Gray,Fall,2.5,No,No,No
2023/1/14,SZ-20035,27,Female,Skirt,Clothing,96,Henan,S,Purple,Winter,4.6,No,No,No
2023/1/13,LF-17185,67,Female,Socks,Clothing,73,Chongqing,M,Lavender,Winter,4.2,No,No,No
2023/8/8,LF-17185,46,Female,Belt,Accessories,49,Gansu,S,Green,Summer,4.2,No,No,No
2023/11/23,LF-17185,36,Female,Boots,Footwear,44,Shanghai,M,Gray,Fall,4.8,No,No,No
2023/7/23,AB-10165,62,Female,Socks,Clothing,93,Jiangxi,M,Yellow,Summer,4.5,No,No,No
2023/4/1,AB-10165,31,Female,Pants,Clothing,72,Henan,S,Orange,Spring,3.3,No,No,No
2023/7/17,NM-18520,68,Female,Socks,Clothing,91,Ningxia,M,Beige,Summer,2.7,No,No,No
2023/2/21,NM-18520,57,Female,Belt,Accessories,83,Guizhou,L,Peach,Winter,2.8,No,No,No
2023/7/23,RA-19945,22,Female,Jacket,Outerwear,62,Jiangxi,S,Green,Summer,3.5,No,No,No
2023/11/25,RA-19945,26,Female,Shirt,Clothing,71,Liaoning,M,Violet,Fall,3,No,No,No
2023/3/16,RA-19945,43,Female,Gloves,Accessories,93,Jiangsu,M,Gray,Spring,4.5,No,No,No
2023/11/16,PO-19195,45,Female,Handbag,Accessories,63,Zhejiang,L,Magenta,Fall,4.3,No,No,No
2023/10/27,KA-16525,64,Female,Sweater,Clothing,96,Anhui,XL,Charcoal,Fall,4.1,No,No,No
2023/10/24,JD-16150,28,Female,Skirt,Clothing,78,Heilongjiang,M,Violet,Fall,4.3,No,No,No
2023/6/1,JD-16150,47,Female,Dress,Clothing,24,Hubei,L,Silver,Summer,5,No,No,No
2023/5/15,JO-15145,53,Female,Pants,Clothing,63,Sichuan,S,Green,Spring,3.8,No,No,No
2023/6/29,LE-16810,42,Female,Hat,Accessories,58,Guizhou,M,Magenta,Summer,4.9,No,No,No
2023/7/2,AH-10690,51,Female,Boots,Footwear,55,Hainan,S,Purple,Summer,5,No,No,No
2023/6/26,KN-16705,62,Female,Sandals,Footwear,58,Anhui,M,Blue,Summer,4.3,No,No,No
2023/2/3,TB-21250,18,Female,Coat,Outerwear,28,Hebei,S,Yellow,Winter,4.1,No,No,No
2023/7/11,DP-13390,48,Female,Blouse,Clothing,37,Shandong,M,Brown,Summer,4.5,No,No,No
2023/2/15,DP-13390,20,Female,Shorts,Clothing,78,Jiangsu,M,Pink,Winter,3.6,No,No,No
2023/11/20,DP-13390,32,Female,Blouse,Clothing,73,Shaanxi,XL,Silver,Fall,3,No,No,No
2023/11/6,KN-16705,26,Female,Jacket,Outerwear,20,Guangdong,M,Indigo,Fall,3.7,No,No,No
2023/1/15,ST-20530,31,Female,Shirt,Clothing,60,Hunan,L,Pink,Winter,4.3,No,No,No
2023/9/18,EB-13870,55,Female,Handbag,Accessories,71,Shanghai,S,Lavender,Fall,4.6,No,No,No
2023/12/18,AH-10210,49,Female,T-shirt,Clothing,89,Guangdong,M,Orange,Winter,4.7,No,No,No
2023/8/29,AS-10090,42,Female,Hoodie,Clothing,53,Liaoning,M,Red,Summer,4.6,No,No,No
2023/7/3,AS-10090,64,Female,Jewelry,Accessories,87,Qinghai,M,Gray,Summer,3,No,No,No
2023/2/16,AS-10090,68,Female,Jewelry,Accessories,37,Jiangxi,L,Violet,Winter,3.4,No,No,No
2023/12/27,AS-10090,68,Female,Hoodie,Clothing,37,Jiangsu,L,Green,Winter,3.8,No,No,No
2023/6/15,AS-10090,41,Female,Scarf,Accessories,78,Henan,M,Gold,Summer,3.1,No,No,No
2023/1/21,EM-13825,51,Female,Shoes,Footwear,23,Tianjin,S,Maroon,Winter,4.4,No,No,No
2023/5/8,KA-16525,44,Female,Jeans,Clothing,73,Jiangxi,L,Olive,Spring,4.5,No,No,No
2023/12/4,HJ-14875,27,Female,Jewelry,Accessories,27,Henan,M,Yellow,Winter,2.8,No,No,No
2023/6/7,ND-18370,36,Female,Coat,Outerwear,59,Zhejiang,S,Peach,Summer,2.7,No,No,No
2023/4/11,EH-13765,19,Female,Backpack,Accessories,53,Henan,M,Gold,Spring,3.4,No,No,No
2023/10/1,EH-13765,49,Female,Socks,Clothing,42,Guangdong,S,Purple,Fall,4.6,No,No,No
2023/8/8,EH-13765,18,Female,Scarf,Accessories,45,Guangdong,M,Charcoal,Summer,5,No,No,No
2023/7/6,MC-17845,36,Female,Sunglasses,Accessories,89,Tianjin,S,Indigo,Summer,3.5,No,No,No
2023/12/31,MH-17455,36,Female,Socks,Clothing,85,Shaanxi,L,Magenta,Winter,3.3,No,No,No
2023/9/28,CL-11890,19,Female,Coat,Outerwear,69,Hunan,S,Olive,Fall,4.5,No,No,No
2023/10/1,SF-20965,43,Female,Sandals,Footwear,66,Zhejiang,S,Blue,Fall,3.1,No,No,No
2023/11/9,SF-20965,31,Female,Blouse,Clothing,42,Qinghai,S,White,Fall,4,No,No,No
2023/7/9,EP-13915,63,Female,Dress,Clothing,40,Anhui,M,Cyan,Summer,2.5,No,No,No
2023/11/5,EP-13915,41,Female,Pants,Clothing,82,Hainan,M,Cyan,Fall,4.4,No,No,No
2023/12/17,RW-19630,48,Female,Sneakers,Footwear,88,Beijing,M,Orange,Winter,4.4,No,No,No
2023/5/13,RW-19630,68,Female,Boots,Footwear,99,Zhejiang,XL,Orange,Spring,3.2,No,No,No
2023/3/2,SJ-20500,53,Female,Handbag,Accessories,85,Chongqing,S,Teal,Spring,3.8,No,No,No
2023/1/14,SP-20620,36,Female,Handbag,Accessories,57,Jiangsu,M,Magenta,Winter,4.6,No,No,No
2023/11/11,SP-20620,46,Female,Sweater,Clothing,56,InnerMongolia,S,Orange,Fall,4.9,No,No,No
2023/3/10,SP-20620,21,Female,Sandals,Footwear,79,Heilongjiang,L,Peach,Spring,3.5,No,No,No
2023/6/25,PJ-19015,52,Female,Socks,Clothing,67,Zhejiang,S,Maroon,Summer,3.4,No,No,No
2023/3/12,CC-12610,66,Female,Gloves,Accessories,61,Shanghai,M,Gold,Spring,3.9,No,No,No
2023/2/16,CC-12610,19,Female,Hoodie,Clothing,37,Guangdong,L,White,Winter,3.9,No,No,No
2023/6/28,CC-12610,44,Female,Dress,Clothing,75,Jilin,L,Gray,Summer,4.2,No,No,No
2023/8/26,MY-18295,50,Female,Shirt,Clothing,21,Guangxi,XL,Brown,Summer,3.4,No,No,No
2023/2/3,DB-13210,51,Female,Shorts,Clothing,89,Shaanxi,L,Charcoal,Winter,4.9,No,No,No
2023/8/5,MG-17875,25,Female,Sandals,Footwear,24,Guangxi,L,Beige,Summer,2.9,No,No,No
2023/2/9,RH-19600,62,Female,Sweater,Clothing,27,Jilin,XL,Teal,Winter,4.9,No,No,No
2023/6/6,RH-19600,48,Female,Dress,Clothing,26,Zhejiang,L,Black,Summer,4.6,No,No,No
2023/8/20,RH-19600,62,Female,Boots,Footwear,82,Anhui,M,Violet,Summer,3.6,No,No,No
2023/4/26,RH-19600,22,Female,Pants,Clothing,28,Heilongjiang,M,Orange,Spring,4.3,No,No,No
2023/7/1,RH-19600,48,Female,Gloves,Accessories,65,Shanghai,M,Turquoise,Summer,4.6,No,No,No
2023/7/17,KB-16240,48,Female,Pants,Clothing,82,Henan,XL,Black,Summer,4.7,No,No,No
2023/2/22,KB-16240,62,Female,Scarf,Accessories,38,Shaanxi,M,Silver,Winter,3.5,No,No,No
2023/4/14,KB-16240,24,Female,Shorts,Clothing,33,Henan,XL,Gray,Spring,2.8,No,No,No
2023/7/16,CA-12055,39,Female,Shoes,Footwear,38,Guangdong,M,Pink,Summer,4,No,No,No
2023/5/4,CA-12055,35,Female,Handbag,Accessories,48,Anhui,M,Red,Spring,4.3,No,No,No
2023/8/28,CA-12055,47,Female,Sandals,Footwear,35,Anhui,M,Lavender,Summer,3.8,No,No,No
2023/10/28,JK-15730,22,Female,Socks,Clothing,29,Shanghai,L,Indigo,Fall,3,No,No,No
2023/11/8,JK-15730,38,Female,Shirt,Clothing,48,Zhejiang,S,Silver,Fall,4.6,No,No,No
2023/10/12,JK-15730,53,Female,Shoes,Footwear,87,Heilongjiang,M,Silver,Fall,4.8,No,No,No
2023/5/27,RD-19930,31,Female,Backpack,Accessories,62,Shanghai,M,Green,Spring,4.7,No,No,No
2023/5/7,RD-19930,31,Female,Shirt,Clothing,96,Tianjin,M,Pink,Spring,3.9,No,No,No
2023/9/8,JK-16120,65,Female,Handbag,Accessories,41,Beijing,S,Violet,Fall,4,No,No,No
2023/4/29,SC-20020,48,Female,Jewelry,Accessories,42,Guangdong,L,Red,Spring,3.7,No,No,No
2023/11/1,SC-20020,18,Female,Shirt,Clothing,57,Hainan,L,Olive,Fall,3.7,No,No,No
2023/4/19,SC-20020,46,Female,Handbag,Accessories,65,Tianjin,S,Purple,Spring,4.2,No,No,No
2023/7/3,SC-20020,52,Female,Pants,Clothing,54,Zhejiang,M,Gray,Summer,4.7,No,No,No
2023/5/18,SC-20020,50,Female,T-shirt,Clothing,22,Shandong,L,Brown,Spring,4.3,No,No,No
2023/9/9,SC-20020,49,Female,Sneakers,Footwear,96,Yunnan,S,Orange,Fall,4.9,No,No,No
2023/8/26,SC-20020,69,Female,Jewelry,Accessories,81,Shanghai,M,Blue,Summer,3.9,No,No,No
2023/10/30,HW-14935,36,Female,Shirt,Clothing,46,Hunan,M,White,Fall,3.4,No,No,No
2023/11/24,HW-14935,30,Female,Blouse,Clothing,74,Shanghai,XL,Charcoal,Fall,4.2,No,No,No
2023/3/13,HW-14935,25,Female,Sneakers,Footwear,50,Shaanxi,XL,Gray,Spring,4.7,No,No,No
2023/7/25,SC-20800,19,Female,Dress,Clothing,80,Anhui,XL,Charcoal,Summer,4,No,No,No
2023/12/5,HA-14920,34,Female,Boots,Footwear,56,Shandong,S,White,Winter,4,No,No,No
2023/5/9,HA-14920,29,Female,Skirt,Clothing,69,Guizhou,M,Orange,Spring,3.1,No,No,No
2023/4/16,HA-14920,50,Female,Shirt,Clothing,97,Zhejiang,M,Black,Spring,4.2,No,No,No
2023/8/15,MG-17875,31,Female,Shorts,Clothing,66,Hunan,M,White,Summer,3.7,No,No,No
2023/10/4,DM-12955,41,Female,Hat,Accessories,70,Beijing,S,Brown,Fall,3.1,No,No,No
2023/3/1,DM-13345,52,Female,Shoes,Footwear,50,Beijing,M,Pink,Spring,3.7,No,No,No
2023/8/18,DM-13345,27,Female,Pants,Clothing,85,Henan,M,Yellow,Summer,3.2,No,No,No
2023/2/26,ML-17395,49,Female,Backpack,Accessories,59,Jiangxi,M,Cyan,Winter,2.8,No,No,No
2023/12/30,GA-14515,69,Female,Pants,Clothing,74,Jiangxi,L,Silver,Winter,2.9,No,No,No
2023/3/8,SU-20665,45,Female,Sunglasses,Accessories,38,Tianjin,L,Olive,Spring,3.5,No,No,No
2023/5/8,SU-20665,20,Female,Sweater,Clothing,99,Heilongjiang,M,Olive,Spring,3.8,No,No,No
2023/3/24,SU-20665,25,Female,Blouse,Clothing,97,Shandong,S,Charcoal,Spring,4.7,No,No,No
2023/3/23,BD-11320,38,Female,Scarf,Accessories,67,Heilongjiang,L,Gray,Spring,4.5,No,No,No
2023/3/24,DB-13405,55,Female,T-shirt,Clothing,20,Jiangsu,S,Maroon,Spring,3.9,No,No,No
2023/7/12,RP-19855,62,Female,Sunglasses,Accessories,45,Shaanxi,L,Black,Summer,3.4,No,No,No
2023/11/21,EH-13765,54,Female,Shoes,Footwear,52,Liaoning,XL,Violet,Fall,4.6,No,No,No
2023/3/17,JL-15835,61,Female,Pants,Clothing,68,Shandong,L,Indigo,Spring,4.6,No,No,No
2023/2/8,JL-15835,50,Female,Sneakers,Footwear,98,Shandong,L,Yellow,Winter,4.7,No,No,No
2023/9/26,JL-15835,65,Female,Shoes,Footwear,83,Guangdong,M,Gray,Fall,3.2,No,No,No
2023/4/18,JL-15835,68,Female,Shorts,Clothing,51,Tibet,M,Red,Spring,5,No,No,No
2023/3/5,FM-14380,55,Female,Handbag,Accessories,21,Shaanxi,L,Peach,Spring,4.5,No,No,No
2023/11/19,SB-20290,57,Female,Handbag,Accessories,92,Guangdong,M,Gray,Fall,3.5,No,No,No
2023/10/23,SB-20290,56,Female,Shoes,Footwear,63,Hunan,S,White,Fall,4.5,No,No,No
2023/8/25,SB-20290,29,Female,Jewelry,Accessories,56,Shaanxi,S,Green,Summer,3.2,No,No,No
2023/3/6,SB-20290,24,Female,Shorts,Clothing,95,Hebei,M,Magenta,Spring,4.6,No,No,No
2023/9/13,SV-20365,59,Female,Blouse,Clothing,66,InnerMongolia,M,Olive,Fall,4,No,No,No
2023/10/20,SV-20365,62,Female,Coat,Outerwear,28,Yunnan,S,Olive,Fall,4.2,No,No,No
2023/3/12,SV-20365,58,Female,Hat,Accessories,83,InnerMongolia,M,Blue,Spring,4.1,No,No,No
2023/4/1,MM-17920,64,Female,Socks,Clothing,55,Hubei,XL,Charcoal,Spring,3.6,No,No,No
2023/10/3,MM-17920,48,Female,Sandals,Footwear,28,Heilongjiang,M,Yellow,Fall,3.7,No,No,No
2023/7/15,RD-19810,60,Female,Scarf,Accessories,79,Shanghai,M,Violet,Summer,3.6,No,No,No
2023/5/9,RD-19810,52,Female,Scarf,Accessories,31,Chongqing,L,Magenta,Spring,3.8,No,No,No
2023/11/29,RD-19810,63,Female,Blouse,Clothing,37,Yunnan,M,Red,Fall,3,No,No,No
2023/7/4,RD-19810,44,Female,T-shirt,Clothing,34,Chongqing,M,Cyan,Summer,3.4,No,No,No
2023/1/4,ME-17320,63,Female,Shoes,Footwear,74,Anhui,S,Orange,Winter,4.8,No,No,No
2023/4/2,ME-17320,66,Female,Gloves,Accessories,31,Tianjin,L,Black,Spring,2.6,No,No,No
2023/12/10,ME-17320,22,Female,Sunglasses,Accessories,66,Shaanxi,M,Blue,Winter,2.9,No,No,No
2023/4/11,FH-14275,62,Female,Shoes,Footwear,99,Shanghai,M,Charcoal,Spring,4.9,No,No,No
2023/4/24,PO-18865,39,Female,Dress,Clothing,55,Guangdong,M,Indigo,Spring,5,No,No,No
2023/12/13,PO-18865,25,Female,Blouse,Clothing,23,Hunan,L,Silver,Winter,4.6,No,No,No
2023/11/27,CC-12550,70,Female,Sweater,Clothing,88,Hebei,M,Brown,Fall,4.2,No,No,No
2023/12/28,CC-12550,52,Female,Jacket,Outerwear,26,Jiangsu,M,Peach,Winter,4.9,No,No,No
2023/12/30,TS-21505,68,Female,Backpack,Accessories,94,Hubei,L,Magenta,Winter,4.8,No,No,No
2023/8/10,TS-21505,18,Female,Shorts,Clothing,25,Shanghai,M,Beige,Summer,3,No,No,No
2023/5/8,MD-17350,18,Female,Socks,Clothing,96,Liaoning,XL,Violet,Spring,3.5,No,No,No
2023/1/30,MD-17350,63,Female,Sneakers,Footwear,29,Zhejiang,L,Black,Winter,3.4,No,No,No
2023/11/3,MD-17350,47,Female,Sneakers,Footwear,36,Beijing,M,Cyan,Fall,3.4,No,No,No
2023/11/16,MD-17350,43,Female,Blouse,Clothing,90,Zhejiang,M,Green,Fall,4.9,No,No,No
2023/7/8,GT-14755,60,Female,Gloves,Accessories,38,Jiangxi,S,Brown,Summer,4.4,No,No,No
2023/2/22,GT-14755,49,Female,Handbag,Accessories,52,Fujian,S,Gray,Winter,4.2,No,No,No
2023/4/24,RD-19660,28,Female,Jeans,Clothing,88,Anhui,S,Orange,Spring,3.1,No,No,No
2023/10/18,DB-12910,32,Female,Scarf,Accessories,56,Sichuan,S,Silver,Fall,4,No,No,No
2023/3/24,JK-15640,29,Female,Sandals,Footwear,71,Beijing,M,Purple,Spring,4.8,No,No,No
2023/11/15,JK-15640,35,Female,Sandals,Footwear,94,Shanghai,M,Olive,Fall,3.3,No,No,No
2023/10/27,JK-15640,23,Female,Dress,Clothing,97,Fujian,XL,Teal,Fall,4.7,No,No,No
2023/12/20,JK-15640,70,Female,Skirt,Clothing,27,Liaoning,M,White,Winter,3.2,No,No,No
2023/3/26,FC-14335,23,Female,Shorts,Clothing,28,Tianjin,M,Black,Spring,5,No,No,No
2023/1/31,JW-15955,43,Female,Jeans,Clothing,67,Gansu,L,Maroon,Winter,4.9,No,No,No
2023/1/27,JW-15955,29,Female,Socks,Clothing,70,Beijing,M,Cyan,Winter,4.9,No,No,No
2023/7/25,DC-12850,61,Female,Coat,Outerwear,95,Henan,M,Violet,Summer,3.7,No,No,No
2023/3/2,FM-14290,29,Female,Boots,Footwear,24,Jiangxi,L,Yellow,Spring,3,No,No,No
2023/2/1,FM-14290,66,Female,Belt,Accessories,35,Xinjiang,S,Yellow,Winter,2.6,No,No,No
2023/4/11,MT-17815,46,Female,Shoes,Footwear,22,Liaoning,L,Olive,Spring,2.6,No,No,No
2023/2/28,MT-17815,34,Female,Scarf,Accessories,66,Shanghai,L,Olive,Winter,4.8,No,No,No
2023/4/12,MT-17815,51,Female,Blouse,Clothing,83,Hubei,M,Magenta,Spring,3.2,No,No,No
2023/7/24,DK-13090,26,Female,Dress,Clothing,95,Fujian,M,Orange,Summer,4.9,No,No,No
2023/9/8,KD-16495,23,Female,Shorts,Clothing,41,Beijing,S,Beige,Fall,3.4,No,No,No
2023/1/22,KD-16495,52,Female,Blouse,Clothing,77,Hebei,L,Brown,Winter,2.7,No,No,No
2023/12/14,KD-16495,39,Female,Sneakers,Footwear,52,Shaanxi,L,Indigo,Winter,4.8,No,No,No
2023/10/23,KD-16495,39,Female,Gloves,Accessories,41,Sichuan,XL,Gray,Fall,4.1,No,No,No
2023/6/18,AG-10300,33,Female,Hoodie,Clothing,28,Shanghai,M,Yellow,Summer,4.6,No,No,No
2023/7/22,MH-18115,33,Female,Sweater,Clothing,90,Shanxi,S,Violet,Summer,4.4,No,No,No
2023/6/16,AC-10450,23,Female,Sunglasses,Accessories,55,Jiangxi,M,Magenta,Summer,3.5,No,No,No
2023/7/23,FM-14290,31,Female,Belt,Accessories,73,Shandong,M,Blue,Summer,4.8,No,No,No
2023/6/20,FM-14290,27,Female,Dress,Clothing,87,Jiangsu,M,Gray,Summer,2.9,No,No,No
2023/6/5,RA-19285,48,Female,Jacket,Outerwear,89,Guangdong,M,Gold,Summer,3.2,No,No,No
2023/3/6,JG-15160,61,Female,Boots,Footwear,82,Shanghai,L,Lavender,Spring,4.4,No,No,No
2023/12/29,NZ-18565,63,Female,Sandals,Footwear,80,Jiangsu,M,Black,Winter,4.6,No,No,No
2023/8/18,NZ-18565,19,Female,Scarf,Accessories,87,Beijing,L,Charcoal,Summer,2.6,No,No,No
2023/5/30,KM-16225,21,Female,Blouse,Clothing,41,Beijing,M,Violet,Spring,3.1,No,No,No
2023/6/7,LC-17140,28,Female,Hoodie,Clothing,83,Shanghai,M,Charcoal,Summer,4.3,No,No,No
2023/10/22,LC-17140,29,Female,Sunglasses,Accessories,71,Shandong,M,Maroon,Fall,3.1,No,No,No
2023/3/5,LC-17140,23,Female,Hoodie,Clothing,76,Guangdong,XL,Purple,Spring,4.6,No,No,No
2023/1/31,LC-17140,37,Female,Scarf,Accessories,34,Jiangsu,S,Peach,Winter,4.6,No,No,No
2023/2/3,NP-18700,67,Female,Dress,Clothing,81,Henan,XL,Olive,Winter,2.7,No,No,No
2023/9/13,RB-19330,34,Female,T-shirt,Clothing,47,Guangdong,M,Indigo,Fall,3,No,No,No
2023/11/7,RB-19330,58,Female,Skirt,Clothing,36,Ningxia,S,Magenta,Fall,3.3,No,No,No
2023/1/1,TH-21550,45,Female,Jeans,Clothing,51,Jilin,M,Gold,Winter,2.7,No,No,No
2023/9/13,TH-21550,63,Female,Hoodie,Clothing,86,Jiangxi,M,Orange,Fall,3.3,No,No,No
2023/11/13,TH-21550,68,Female,Jeans,Clothing,41,Guangdong,M,Gold,Fall,4.3,No,No,No
2023/1/17,CK-12595,41,Female,Sandals,Footwear,90,Liaoning,XL,Purple,Winter,4.8,No,No,No
2023/10/23,ST-20530,50,Female,Hat,Accessories,93,Beijing,L,Charcoal,Fall,3.3,No,No,No
2023/8/1,GB-14530,24,Female,Gloves,Accessories,56,Tianjin,M,Cyan,Summer,4.3,No,No,No
2023/5/25,GB-14530,21,Female,Socks,Clothing,39,Ningxia,M,Cyan,Spring,3,No,No,No
2023/4/30,GB-14530,18,Female,Jacket,Outerwear,86,Liaoning,XL,Green,Spring,4.8,No,No,No
2023/10/27,NC-18535,63,Female,T-shirt,Clothing,82,InnerMongolia,M,Silver,Fall,2.9,No,No,No
2023/12/19,AB-10255,47,Female,Sandals,Footwear,29,Tianjin,M,Teal,Winter,3.6,No,No,No
2023/2/19,AB-10255,58,Female,Hat,Accessories,27,Anhui,M,Magenta,Winter,3.5,No,No,No
2023/5/1,SC-20770,46,Female,Gloves,Accessories,25,Jiangsu,L,Maroon,Spring,4.7,No,No,No
2023/1/20,SC-20770,35,Female,Dress,Clothing,31,Guangdong,M,Gold,Winter,4.4,No,No,No
2023/10/11,JC-15340,42,Female,Hoodie,Clothing,23,Hebei,L,Purple,Fall,3.3,No,No,No
